hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,high_demand_percentage
7,4,9,0,1,1,0.7337807606263981,0.9648711943793911,0.9377677296525464,0.0,0.0,0.2100456621004566,0.865,1.0,low_bike_demand,0.0
18,5,10,0,0,1,0.563758389261745,0.667447306791569,0.616254164683484,0.0,0.0,0.16210045662100456,0.996,1.0,high_bike_demand,1.0
8,6,3,0,0,1,0.45190156599552567,0.4730679156908665,0.4370537839124226,0.0,0.0,0.4109589041095891,0.446,1.0,low_bike_demand,0.0
3,4,2,0,1,0,0.174496644295302,0.31615925058548006,0.7165635411708708,0.0,0.01490312965722802,0.4771689497716895,1.0,0.5974842767295597,low_bike_demand,0.0
0,3,9,0,1,1,0.7583892617449663,0.9133489461358313,0.7313184198000952,0.0,0.0,0.3789954337899544,0.7929999999999999,1.0,low_bike_demand,0.0
9,2,12,0,1,0,0.174496644295302,0.29742388758782196,0.666825321275583,0.0,0.0,0.12557077625570778,0.8220000000000001,1.0,low_bike_demand,0.0
18,3,2,0,1,0,0.5503355704697986,0.3302107728337236,0.11185149928605426,0.0,0.0,0.37214611872146125,0.7929999999999999,1.0,high_bike_demand,1.0
14,4,12,0,1,0,0.45190156599552567,0.39344262295081955,0.30021418372203706,0.0,0.0,0.4611872146118722,0.893,1.0,low_bike_demand,0.0
2,1,7,0,1,1,0.7427293064876958,0.8501170960187352,0.6254164683484054,0.0,0.0,0.12557077625570778,0.0,1.0,low_bike_demand,0.0
15,3,11,0,1,1,0.4720357941834452,0.3793911007025761,0.2534507377439314,0.0,0.0,0.11872146118721462,0.8909999999999999,1.0,high_bike_demand,1.0
10,6,10,0,0,1,0.49217002237136465,0.5878220140515221,0.5973346025702045,0.0,0.0,0.011415525114155252,0.244,1.0,low_bike_demand,0.0
8,2,1,0,1,0,0.32438478747203575,0.5292740046838407,0.9081389814374108,0.0,0.0,0.28310502283105027,0.8109999999999999,0.9937106918238994,low_bike_demand,0.0
0,5,8,0,0,1,0.7404921700223713,0.857142857142857,0.6450499762018086,0.0,0.0,0.3127853881278539,0.8909999999999999,1.0,low_bike_demand,0.0
10,5,6,0,0,1,0.6487695749440715,0.8009367681498829,0.7302475011899094,0.0,0.0,0.2876712328767123,1.0,1.0,high_bike_demand,1.0
20,0,4,0,1,1,0.36465324384787473,0.5644028103044496,0.8888624464540694,0.2736654941826756,0.0,0.4018264840182649,1.0,0.3207547169811321,low_bike_demand,0.0
1,1,9,0,1,1,0.6957494407158836,0.8594847775175644,0.7571394574012374,0.0,0.0,0.2077625570776256,0.8220000000000001,1.0,low_bike_demand,0.0
0,2,9,0,1,1,0.5346756152125279,0.5620608899297423,0.455973346025702,0.0,0.0,0.29223744292237447,0.272,1.0,low_bike_demand,0.0
5,3,11,0,1,1,0.2975391498881432,0.43091334894613575,0.6940742503569729,0.0,0.0,0.19863013698630136,0.8909999999999999,1.0,low_bike_demand,0.0
16,4,8,0,1,1,0.8456375838926173,0.7447306791569086,0.2758210376011423,0.0,0.0,0.4840182648401827,0.49200000000000005,1.0,high_bike_demand,1.0
21,0,9,0,1,1,0.6599552572706935,0.6276346604215456,0.3588767253688719,0.0,0.0,0.2031963470319635,0.9740000000000001,1.0,low_bike_demand,0.0
6,3,10,0,1,1,0.45861297539149887,0.6252927400468383,0.7796287482151357,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
7,2,3,0,1,1,0.4093959731543623,0.43793911007025754,0.4507377439314611,0.0,0.0,0.2876712328767123,0.988,1.0,low_bike_demand,0.0
18,3,10,0,1,1,0.7829977628635346,0.7517564402810303,0.3693479295573536,0.0,0.0,0.2031963470319635,0.7929999999999999,1.0,high_bike_demand,1.0
6,2,3,0,1,1,0.2595078299776286,0.3138173302107728,0.49750118990956677,0.0,0.0,0.0,0.96,1.0,low_bike_demand,0.0
0,3,3,0,1,1,0.4183445190156599,0.43091334894613575,0.41706330318895757,0.0,0.0,0.15296803652968038,0.244,1.0,low_bike_demand,0.0
21,2,5,0,1,1,0.7248322147651006,0.8313817330210772,0.6252974773917183,0.020872791929187125,0.0,0.5981735159817352,0.96,0.5534591194968553,low_bike_demand,0.0
4,2,7,0,1,1,0.796420581655481,0.9391100702576111,0.7012137077582103,0.0,0.0,0.25114155251141557,0.7929999999999999,1.0,low_bike_demand,0.0
8,2,3,0,1,0,0.32662192393736017,0.49648711943793905,0.799738219895288,0.05075180704263462,0.0,0.3584474885844749,1.0,0.8805031446540881,low_bike_demand,0.0
9,4,2,0,1,0,0.2304250559284116,0.25058548009367676,0.42360780580675866,0.0,0.0,0.8242009132420092,0.889,1.0,low_bike_demand,0.0
10,6,6,0,0,1,0.697986577181208,0.5878220140515221,0.24940504521656354,0.0,0.0,0.5,0.244,1.0,high_bike_demand,1.0
4,3,5,0,1,1,0.6040268456375839,0.7704918032786885,0.768324607329843,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
12,2,1,0,1,0,0.26621923937360176,0.19672131147540978,0.2682056163731556,0.0,0.0,0.5730593607305937,0.7929999999999999,1.0,low_bike_demand,0.0
7,5,8,0,0,1,0.7248322147651006,0.9508196721311474,0.9282484531175631,0.0,0.0,0.24657534246575347,0.941,1.0,low_bike_demand,0.0
23,0,10,0,1,1,0.7114093959731542,0.882903981264637,0.7772489290813899,0.0,0.0,0.31963470319634707,0.446,1.0,low_bike_demand,0.0
20,1,11,0,1,0,0.39373601789709173,0.4168618266978922,0.43622084721561155,0.0,0.0,0.12557077625570778,0.988,1.0,low_bike_demand,0.0
5,5,1,0,0,0,0.15212527964205816,0.1569086651053864,0.3913612565445026,0.0,0.0,0.6484018264840182,0.244,1.0,low_bike_demand,0.0
0,6,6,0,0,1,0.7561521252796419,0.9227166276346603,0.7607091861018562,0.004831664798422945,0.0,0.2808219178082192,0.96,0.8301886792452831,low_bike_demand,0.0
2,6,9,0,0,1,0.727069351230425,0.8969555035128804,0.7739171822941456,0.0,0.0,0.0,0.244,0.949685534591195,low_bike_demand,0.0
16,0,11,0,1,0,0.6644295302013423,0.5620608899297423,0.25761542122798664,0.0,0.0,0.4497716894977169,0.0,1.0,high_bike_demand,1.0
22,1,3,0,1,0,0.38478747203579416,0.36533957845433246,0.35899571632555927,0.0,0.0,0.31963470319634707,0.7929999999999999,1.0,low_bike_demand,0.0
14,3,9,0,1,1,0.6733780760626398,0.613583138173302,0.3181818181818182,0.0,0.0,0.37214611872146125,0.848,1.0,low_bike_demand,0.0
0,3,7,0,1,1,0.7337807606263981,0.9648711943793911,0.936815801999048,0.0,0.0,0.2100456621004566,0.7170000000000001,0.9685534591194969,low_bike_demand,0.0
1,2,10,0,1,1,0.6845637583892618,0.8735362997658078,0.8238933841028082,0.0,0.0,0.2853881278538813,1.0,0.9937106918238994,low_bike_demand,0.0
11,4,11,0,1,1,0.5055928411633109,0.7330210772833723,0.9546644455021418,0.0,0.0,0.0022831050228310505,0.935,0.389937106918239,low_bike_demand,0.0
7,4,9,0,1,1,0.5324384787472035,0.6768149882903981,0.7143027129938123,0.0,0.0,0.24657534246575347,0.244,1.0,low_bike_demand,0.0
14,3,9,0,1,1,0.7136465324384786,0.8477751756440282,0.683960019038553,0.00023191991032430135,0.0,0.33789954337899547,0.9690000000000001,1.0,low_bike_demand,0.0
21,0,9,0,1,1,0.7807606263982102,0.911007025761124,0.6755116611137554,0.0,0.0,0.15296803652968038,0.244,1.0,low_bike_demand,0.0
16,2,5,0,1,1,0.7986577181208053,0.8711943793911007,0.553069966682532,0.0,0.0,0.3310502283105023,0.907,1.0,low_bike_demand,0.0
11,1,1,0,1,0,0.49440715883668906,0.6955503512880561,0.8752974773917181,0.0,0.0,0.4771689497716895,0.961,0.8867924528301886,low_bike_demand,0.0
16,6,5,0,0,1,0.9574944071588367,0.7962529274004684,0.2134697762970014,0.0,0.0,0.54337899543379,0.446,1.0,high_bike_demand,1.0
14,4,11,1,1,0,0.6868008948545862,0.8992974238875877,0.8898143741075678,0.011364075605890766,0.0,0.3470319634703196,1.0,0.9748427672955975,low_bike_demand,0.0
6,2,8,0,1,1,0.7293064876957495,0.8501170960187352,0.6518324607329842,0.0,0.0,0.1894977168949772,0.446,1.0,low_bike_demand,0.0
13,1,12,0,1,0,0.3109619686800894,0.35128805620608894,0.47001427891480246,0.0,0.0,0.1278538812785388,0.9640000000000001,1.0,low_bike_demand,0.0
14,4,4,0,1,1,0.4899328859060402,0.7049180327868851,0.920514040932889,0.12345869892930308,0.0,0.6621004566210046,1.0,0.22012578616352202,low_bike_demand,0.0
4,5,4,0,0,1,0.36912751677852346,0.45667447306791564,0.5757972394098048,0.0,0.0,0.15296803652968038,0.244,1.0,low_bike_demand,0.0
10,0,8,0,1,1,0.7874720357941835,0.9391100702576111,0.7262018086625415,0.0,0.0,0.17123287671232879,0.8029999999999999,1.0,low_bike_demand,0.0
7,6,4,0,0,1,0.43847874720357943,0.6346604215456674,0.8642313184198002,0.01577055390205249,0.0,0.3401826484018265,1.0,0.2515723270440251,low_bike_demand,0.0
1,6,5,0,0,1,0.5973154362416108,0.7540983606557378,0.7415516420752022,0.0,0.0,0.2397260273972603,0.337,1.0,low_bike_demand,0.0
6,3,4,0,1,1,0.407158836689038,0.5199063231850116,0.6386244645406948,0.0,0.0,0.37214611872146125,0.823,1.0,low_bike_demand,0.0
16,0,12,0,1,0,0.4250559284116331,0.36533957845433246,0.29700142789148026,0.0,0.0,0.36986301369863017,0.462,1.0,low_bike_demand,0.0
6,5,7,0,0,1,0.6845637583892618,0.8103044496487117,0.6664683484055212,0.0,0.0,0.28310502283105027,0.484,0.9874213836477987,low_bike_demand,0.0
10,1,2,0,1,0,0.2147651006711409,0.3817330210772833,0.7896239885768681,0.021027405202736656,1.0,0.5547945205479452,1.0,0.18867924528301885,low_bike_demand,0.0
6,6,4,0,0,1,0.30201342281879195,0.44964871194379386,0.7327463112803427,0.0,0.0,0.15296803652968038,0.446,1.0,low_bike_demand,0.0
21,1,7,0,1,1,0.7583892617449663,0.8875878220140514,0.6712279866730129,0.0,0.0,0.10958904109589042,0.956,1.0,low_bike_demand,0.0
5,0,12,0,1,0,0.3064876957494407,0.4004683840749414,0.5898381722989052,0.0,0.0,0.23515981735159822,0.8909999999999999,1.0,low_bike_demand,0.0
20,5,3,0,0,0,0.348993288590604,0.3419203747072599,0.37648738695859113,0.0,0.0,0.5342465753424658,0.9470000000000001,1.0,low_bike_demand,0.0
16,1,3,0,1,0,0.6756152125279642,0.40515222482435587,0.07972394098048549,0.0,0.0,0.3744292237442922,0.8909999999999999,1.0,low_bike_demand,0.0
15,4,10,0,1,1,0.5749440715883669,0.7704918032786885,0.848286530223703,0.1999149626995478,0.0,0.31506849315068497,1.0,0.48427672955974843,low_bike_demand,0.0
10,0,2,1,1,0,0.43847874720357943,0.5620608899297423,0.6631366016182769,0.0,0.0,0.16894977168949774,0.8909999999999999,1.0,low_bike_demand,0.0
1,5,5,0,0,1,0.6621923937360179,0.8501170960187352,0.8253212755830556,0.0,0.0,0.2853881278538813,1.0,0.9622641509433962,low_bike_demand,0.0
12,4,9,0,1,1,0.7248322147651006,0.6651053864168618,0.3224654926225607,0.0,0.0,0.226027397260274,0.244,1.0,high_bike_demand,1.0
5,4,7,0,1,1,0.7718120805369127,0.9648711943793911,0.8300809138505474,0.0,0.0,0.3972602739726027,0.513,1.0,low_bike_demand,0.0
12,5,4,0,0,1,0.44966442953020136,0.3536299765807962,0.24583531651594473,0.0,0.0,0.3356164383561644,0.9279999999999999,1.0,high_bike_demand,1.0
17,3,9,0,1,1,0.7360178970917225,0.9344262295081966,0.8520942408376962,0.03451741331993352,0.0,0.22831050228310504,0.946,0.8176100628930817,low_bike_demand,0.0
12,4,2,0,1,0,0.40268456375838924,0.4824355971896955,0.559971442170395,0.0,0.06706408345752608,0.406392694063927,0.446,1.0,low_bike_demand,0.0
9,5,12,0,0,0,0.40268456375838924,0.6393442622950819,0.9995240361732508,0.0,0.0,0.2100456621004566,1.0,0.0,low_bike_demand,0.0
15,6,9,0,0,1,0.8590604026845636,0.8126463700234192,0.3518562589243217,0.0,0.0,0.6529680365296805,0.244,1.0,high_bike_demand,1.0
5,5,2,0,0,0,0.1565995525727069,0.25761124121779855,0.6101856258924321,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
0,5,12,0,0,0,0.28187919463087246,0.4262295081967213,0.7206092336982388,0.0,0.0,0.0,0.0,1.0,low_bike_demand,0.0
9,2,2,0,1,0,0.23937360178970915,0.36299765807962525,0.671703950499762,0.0,0.0,0.2397260273972603,0.8909999999999999,1.0,low_bike_demand,0.0
6,5,3,0,0,0,0.261744966442953,0.37704918032786877,0.6499286054259875,0.0,0.0,0.16210045662100456,0.943,1.0,low_bike_demand,0.0
1,5,4,0,0,1,0.5123042505592841,0.730679156908665,0.9319371727748691,0.03266205403733911,0.0,0.2557077625570776,1.0,0.3773584905660377,low_bike_demand,0.0
8,6,11,0,0,0,0.22371364653243847,0.36533957845433246,0.7177534507377439,0.0,0.0,0.24657534246575347,0.7929999999999999,1.0,low_bike_demand,0.0
0,6,4,0,0,1,0.6085011185682326,0.7540983606557378,0.7156116135173726,0.0018167059642070272,0.0,0.17123287671232879,0.988,0.9811320754716981,low_bike_demand,0.0
22,6,7,0,0,1,0.9395973154362416,0.9227166276346603,0.4040932889100428,0.0,0.0,0.20547945205479454,0.446,1.0,low_bike_demand,0.0
5,2,12,0,1,0,0.22371364653243847,0.3864168618266979,0.784626368396002,0.0,0.0,0.16210045662100456,0.244,1.0,low_bike_demand,0.0
14,1,9,0,1,1,0.8277404921700223,0.7915690866510537,0.36423131841980005,0.0,0.0,0.452054794520548,0.456,1.0,low_bike_demand,0.0
7,1,1,0,1,0,0.2304250559284116,0.3723653395784543,0.7159685863874344,0.0,0.0,0.2100456621004566,0.7929999999999999,1.0,low_bike_demand,0.0
15,4,5,0,1,1,0.8590604026845636,0.9274004683840747,0.546525464064731,0.0,0.0,0.4954337899543379,0.705,1.0,low_bike_demand,0.0
21,1,10,0,1,1,0.563758389261745,0.7798594847775174,0.9187291765825798,0.0,0.0,0.2031963470319635,1.0,0.8742138364779874,low_bike_demand,0.0
12,5,5,0,0,1,0.7337807606263981,0.4449648711943794,0.07103760114231318,0.0,0.0,0.011415525114155252,0.456,1.0,high_bike_demand,1.0
23,6,3,0,0,0,0.2796420581655481,0.25761124121779855,0.3472156116135173,0.0,0.0,0.16210045662100456,0.0,1.0,low_bike_demand,0.0
4,3,4,0,1,1,0.42281879194630867,0.5292740046838407,0.6270823417420275,0.0,0.0,0.4497716894977169,0.7929999999999999,1.0,low_bike_demand,0.0
2,4,6,0,1,1,0.6756152125279642,0.8852459016393441,0.8827939076630177,0.0,0.0,0.36986301369863017,0.9470000000000001,1.0,low_bike_demand,0.0
8,6,2,0,0,0,0.2639821029082774,0.45667447306791564,0.8704188481675392,0.08681535309806347,0.0,0.2077625570776256,1.0,0.5157232704402517,low_bike_demand,0.0
16,5,9,0,0,1,0.8098434004474273,0.7283372365339578,0.2958115183246073,0.0,0.0,0.2785388127853881,0.327,1.0,high_bike_demand,1.0
0,2,5,0,1,1,0.4250559284116331,0.6252927400468383,0.8829128986197049,0.0,0.0,0.15296803652968038,0.637,0.7106918238993711,low_bike_demand,0.0
23,0,1,0,1,0,0.3131991051454138,0.3536299765807962,0.47013326987148973,0.0,0.0,0.4155251141552512,1.0,1.0,low_bike_demand,0.0
4,6,4,0,0,1,0.43847874720357943,0.6346604215456674,0.8655402189433603,0.025549843454060528,0.0,0.32876712328767127,1.0,0.42138364779874216,low_bike_demand,0.0
8,6,3,0,0,1,0.2348993288590604,0.3395784543325526,0.6224416944312231,0.0,0.0,0.2762557077625571,0.7929999999999999,1.0,low_bike_demand,0.0
4,4,5,0,1,1,0.5995525727069351,0.8103044496487117,0.8892194193241314,0.0,0.0,0.29223744292237447,1.0,0.3773584905660377,low_bike_demand,0.0
0,2,2,0,1,0,0.2639821029082774,0.4473067915690866,0.8416230366492147,0.0,0.0,0.3242009132420091,1.0,1.0,low_bike_demand,0.0
14,6,6,0,0,1,0.8008948545861296,0.7002341920374706,0.2745121370775821,0.0,0.0,0.42465753424657543,0.466,1.0,high_bike_demand,1.0
15,6,12,0,0,0,0.6263982102908277,0.6018735362997657,0.3708948119942884,0.0,0.0,0.24657534246575347,0.813,1.0,high_bike_demand,1.0
9,6,12,0,0,0,0.32662192393736017,0.5105386416861826,0.833650642551166,0.0,0.0,0.16894977168949774,1.0,0.8238993710691823,low_bike_demand,0.0
10,2,11,0,1,0,0.41163310961968674,0.39110070257611235,0.3624464540694907,0.0,0.0,0.25114155251141557,0.0,0.9937106918238994,high_bike_demand,1.0
8,3,9,0,1,1,0.5861297539149889,0.7845433255269321,0.8570918610185625,0.4303273936067411,0.0,0.3036529680365297,1.0,0.1509433962264151,low_bike_demand,0.0
16,4,7,0,1,1,0.8993288590604027,0.9367681498829039,0.4909566872917658,0.0,0.0,0.3356164383561644,0.642,1.0,low_bike_demand,0.0
13,4,6,0,1,1,0.6666666666666665,0.8875878220140514,0.9164683484055213,0.17150477368482087,0.0,0.44748858447488593,1.0,0.41509433962264153,low_bike_demand,0.0
21,4,4,0,1,1,0.6286353467561521,0.48477751756440274,0.20299857210851968,0.0,0.0,0.16894977168949774,0.823,1.0,low_bike_demand,0.0
22,0,9,0,1,1,0.6442953020134227,0.7049180327868851,0.5240361732508328,0.0,0.0,0.3242009132420091,0.612,1.0,low_bike_demand,0.0
17,4,6,0,1,1,0.6644295302013423,0.8735362997658078,0.8854117087101381,0.005527424529395849,0.0,0.36529680365296807,1.0,1.0,low_bike_demand,0.0
8,5,2,0,0,0,0.015659955257270677,0.0,0.34067110899571623,0.0,0.0,0.2876712328767123,0.446,1.0,low_bike_demand,0.0
19,3,10,0,1,1,0.6957494407158836,0.822014051522248,0.6692051404093289,0.0,0.0,0.28310502283105027,0.244,1.0,low_bike_demand,0.0
14,2,11,0,1,0,0.5503355704697986,0.5081967213114753,0.3351975249881009,0.0,0.0,0.21232876712328771,0.253,1.0,low_bike_demand,0.0
4,6,12,0,0,0,0.2975391498881432,0.3536299765807962,0.5078534031413612,0.0,0.0,0.16210045662100456,1.0,1.0,low_bike_demand,0.0
8,4,9,0,1,1,0.6017897091722595,0.6932084309133488,0.5866254164683484,0.0,0.0,0.545662100456621,0.244,1.0,high_bike_demand,1.0
16,0,4,1,1,1,0.6621923937360179,0.46838407494145196,0.15040456925273676,0.0,0.0,0.6963470319634704,0.47600000000000003,1.0,high_bike_demand,1.0
4,0,3,0,1,1,0.2930648769574944,0.39110070257611235,0.6022132317943835,0.0,0.0,0.16894977168949774,0.235,1.0,low_bike_demand,0.0
21,4,5,0,1,1,0.552572706935123,0.5620608899297423,0.4252736792003808,0.0,0.0,0.5205479452054795,0.244,1.0,low_bike_demand,0.0
19,1,1,0,1,0,0.6487695749440715,0.7540983606557378,0.6169681104236078,0.0,0.0,0.5479452054794521,0.7929999999999999,1.0,high_bike_demand,1.0
16,0,3,0,1,1,0.3982102908277404,0.4824355971896955,0.569371727748691,0.0,0.0,0.4041095890410959,0.992,1.0,high_bike_demand,1.0
13,5,3,0,0,0,0.4742729306487695,0.2014051522248243,0.055925749643027135,0.0,0.0,0.2762557077625571,0.813,1.0,high_bike_demand,1.0
0,3,1,0,1,0,0.40268456375838924,0.43091334894613575,0.4494288434079009,0.0,0.01490312965722802,0.26027397260273977,0.99,1.0,low_bike_demand,0.0
6,2,4,0,1,1,0.36465324384787473,0.45667447306791564,0.5842455973346026,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
11,4,11,0,1,0,0.49440715883668906,0.6908665105386417,0.8586387434554974,0.0,0.0,0.16666666666666669,0.813,0.8176100628930817,low_bike_demand,0.0
11,0,2,0,1,0,0.18791946308724833,0.3793911007025761,0.875178486435031,0.0005797997758107534,0.7794336810730254,0.6118721461187215,1.0,0.33333333333333337,low_bike_demand,0.0
16,6,7,0,0,1,0.8098434004474273,0.8852459016393441,0.5581865778200856,0.0,0.0,0.36073059360730597,0.9640000000000001,1.0,high_bike_demand,1.0
0,2,10,0,1,1,0.5727069351230425,0.7681498829039811,0.8451927653498333,0.0,0.0,0.2077625570776256,0.996,1.0,low_bike_demand,0.0
8,1,9,0,1,1,0.6756152125279642,0.8992974238875877,0.9236078058067587,0.0,0.0,0.4018264840182649,0.363,1.0,low_bike_demand,0.0
10,5,6,0,0,1,0.8478747203579418,0.822014051522248,0.38529271775345064,0.0,0.0,0.2397260273972603,0.244,1.0,high_bike_demand,1.0
9,3,2,0,1,0,0.3892617449664429,0.5644028103044496,0.8047358400761543,0.0,0.0,0.1894977168949772,0.909,1.0,high_bike_demand,1.0
10,6,3,0,0,0,0.36689038031319904,0.5152224824355972,0.7272727272727272,0.0,0.0,0.2876712328767123,0.244,1.0,low_bike_demand,0.0
14,2,5,0,1,1,0.5838926174496645,0.5175644028103044,0.3011661113755354,0.0,0.0,0.3013698630136986,0.861,1.0,low_bike_demand,0.0
2,1,11,0,1,1,0.563758389261745,0.7822014051522247,0.9212279866730128,0.0,0.0,0.20091324200913244,1.0,0.9937106918238994,low_bike_demand,0.0
4,4,8,0,1,1,0.7561521252796419,0.9508196721311474,0.8332936696811042,0.0,0.0,0.0,0.7929999999999999,0.9937106918238994,low_bike_demand,0.0
8,3,5,0,1,1,0.5995525727069351,0.7587822014051522,0.7476201808662541,0.0,0.0,0.12328767123287673,0.958,1.0,high_bike_demand,1.0
13,4,11,0,1,0,0.6107382550335569,0.6814988290398125,0.5489052831984769,0.0,0.0,0.24657534246575347,0.244,1.0,low_bike_demand,0.0
5,5,3,0,0,1,0.48545861297539145,0.5597189695550351,0.5508091385054735,0.0,0.0,0.15296803652968038,0.244,1.0,low_bike_demand,0.0
5,4,6,0,1,1,0.6756152125279642,0.8992974238875877,0.9251546882436934,0.0,0.0,0.16666666666666669,1.0,1.0,low_bike_demand,0.0
5,4,12,0,1,0,0.32662192393736017,0.5105386416861826,0.8342455973346025,0.0004638398206486027,0.0,0.5068493150684932,1.0,0.9874213836477987,low_bike_demand,0.0
5,0,7,0,1,1,0.8008948545861296,0.9156908665105384,0.6386244645406948,0.0,0.0,0.3310502283105023,0.858,1.0,low_bike_demand,0.0
3,4,2,0,1,0,0.29530201342281875,0.3864168618266979,0.584007615421228,0.0,0.0,0.11872146118721462,0.8909999999999999,1.0,low_bike_demand,0.0
1,1,7,0,1,1,0.7114093959731542,0.9250585480093676,0.8918372203712518,0.3419659077731825,0.0,0.15753424657534248,0.601,0.9371069182389937,low_bike_demand,0.0
16,1,3,0,1,1,0.6621923937360179,0.48477751756440274,0.16777724892908139,0.0,0.0,0.1940639269406393,0.7929999999999999,1.0,high_bike_demand,1.0
17,1,9,0,1,1,0.8478747203579418,0.7798594847775174,0.31960970966206564,0.0,0.0,0.34246575342465757,0.253,1.0,high_bike_demand,1.0
16,5,3,0,0,0,0.5391498881431768,0.5199063231850116,0.3722037125178486,0.0,0.0,0.4657534246575342,0.478,1.0,high_bike_demand,1.0
6,2,2,0,1,0,0.1722595078299776,0.3489461358313817,0.8366254164683483,0.0,0.004470938897168405,0.11187214611872148,0.493,0.5031446540880503,low_bike_demand,0.0
17,5,11,0,0,0,0.5369127516778524,0.3817330210772833,0.17812946216087577,0.0,0.0,0.21461187214611874,0.462,1.0,high_bike_demand,1.0
16,6,3,0,0,1,0.2975391498881432,0.4473067915690866,0.7379819133745835,0.000695759730972904,0.0,0.3242009132420091,0.96,1.0,low_bike_demand,0.0
0,5,11,0,0,0,0.436241610738255,0.4730679156908665,0.46953831508805327,0.0,0.0,0.15296803652968038,0.0,1.0,low_bike_demand,0.0
5,0,7,0,1,1,0.6957494407158836,0.8852459016393441,0.8259162303664922,0.0,0.0,0.1894977168949772,0.7929999999999999,1.0,low_bike_demand,0.0
20,1,6,0,1,1,0.7114093959731542,0.6791569086651054,0.364588291289862,0.0,0.0,0.5251141552511416,0.625,1.0,low_bike_demand,0.0
9,2,4,0,1,1,0.6129753914988814,0.5292740046838407,0.2782008567348881,0.0,0.0,0.2876712328767123,0.807,1.0,high_bike_demand,1.0
20,1,1,0,1,0,0.3557046979865771,0.3325526932084309,0.3510233222275107,0.0,0.0,0.24200913242009134,0.875,1.0,low_bike_demand,0.0
5,3,7,0,1,1,0.6711409395973154,0.765807962529274,0.6000713945740124,0.0,0.0,0.4429223744292237,0.446,1.0,low_bike_demand,0.0
7,0,6,0,1,1,0.6017897091722595,0.7049180327868851,0.6156592099000475,0.0,0.0,0.0,0.0,1.0,low_bike_demand,0.0
23,0,12,0,1,0,0.3512304250559284,0.5456674473067915,0.8747025226082817,0.028835375516988136,0.0,0.2031963470319635,0.988,0.7169811320754716,low_bike_demand,0.0
14,0,1,1,1,0,0.36465324384787473,0.2740046838407494,0.24595430747263208,0.0,0.0,0.5273972602739727,0.861,1.0,low_bike_demand,0.0
14,2,7,0,1,1,0.9217002237136466,0.9156908665105384,0.4187291765825797,0.0,0.0,0.3242009132420091,0.264,1.0,low_bike_demand,0.0
21,5,9,0,0,1,0.6912751677852348,0.793911007025761,0.6148262732032365,0.0,0.0,0.29223744292237447,0.0,1.0,low_bike_demand,0.0
3,3,5,0,1,1,0.6196868008948546,0.7704918032786885,0.7292955735364112,0.0,0.0,0.17123287671232879,0.244,1.0,low_bike_demand,0.0
21,3,3,0,1,1,0.5011185682326621,0.7072599531615924,0.8887434554973823,0.0,0.0,0.009132420091324202,0.988,0.6918238993710691,low_bike_demand,0.0
9,1,2,0,1,0,0.1342281879194631,0.23419203747072595,0.6110185625892431,0.0,0.02980625931445604,0.2488584474885845,0.244,1.0,low_bike_demand,0.0
11,6,5,0,0,1,0.7494407158836689,0.7564402810304448,0.431104236078058,0.0,0.0,0.16210045662100456,0.446,1.0,high_bike_demand,1.0
12,2,1,0,1,0,0.2684563758389262,0.3793911007025761,0.6389814374107566,0.0,0.9135618479880775,0.5,0.9109999999999999,1.0,low_bike_demand,0.0
9,5,3,0,0,1,0.5659955257270692,0.7072599531615924,0.7039504997620181,0.0,0.0,0.4041095890410959,0.244,1.0,low_bike_demand,0.0
10,5,2,0,0,0,0.29082774049217003,0.31147540983606553,0.43122322703474536,0.0,0.0,0.5,0.813,1.0,low_bike_demand,0.0
21,0,1,0,1,0,0.203579418344519,0.38407494145199056,0.8381722989052833,0.049051061033589735,0.0,0.2762557077625571,0.981,0.35220125786163525,low_bike_demand,0.0
16,1,2,0,1,0,0.49888143176733774,0.686182669789227,0.8363874345549739,0.03262340071895173,0.0,0.46803652968036535,0.991,0.5408805031446541,low_bike_demand,0.0
9,0,10,0,1,1,0.5369127516778524,0.7447306791569086,0.8888624464540694,0.0,0.0,0.11872146118721462,0.889,1.0,low_bike_demand,0.0
14,0,12,0,1,0,0.3131991051454138,0.49882903981264626,0.8461446930033317,0.07425302462216382,0.0,0.5273972602739727,0.938,0.6540880503144654,low_bike_demand,0.0
18,2,3,0,1,1,0.523489932885906,0.4355971896955503,0.2643979057591623,0.0,0.0,0.48630136986301375,0.7929999999999999,1.0,high_bike_demand,1.0
2,1,5,0,1,1,0.5592841163310962,0.7283372365339578,0.7780818657782008,0.0,0.0,0.2488584474885845,0.0,1.0,low_bike_demand,0.0
0,3,4,0,1,1,0.5659955257270692,0.5152224824355972,0.32258448357924796,0.0,0.0,0.2876712328767123,0.988,1.0,low_bike_demand,0.0
18,0,8,0,1,1,0.8076062639821029,0.9250585480093676,0.6469538315088053,0.0,0.0,0.29223744292237447,0.632,1.0,low_bike_demand,0.0
